TransactionID,Date,Region,BranchID,BranchName,BranchManager,ProductCategory,ProductID,Quantity,UnitPrice,UnitCost,GrossSales,COGS,GrossProfit,OperationalCost,NetProfit,PaymentMethod,DayOfWeek
T011181,2019-12-23,South,B008,South - Bangalore,Ravi K,Grocery,GRO-030,1,1297.42,787.35,1297.42,787.35,510.07,213.09,296.98,UPI,Monday
T011182,2020-09-10,South,B009,South - Mangalore,Nitin R,Grocery,GRO-021,1,735.97,558.9,735.97,558.9,177.07,48.27,128.8,NetBanking,Thursday
T011183,2019-03-10,East,B003,East - Siliguri,Sunita M,Clothing,CLO-005,1,2141.96,1086.54,2141.96,1086.54,1055.42,332.16,723.26,UPI,Sunday
T011184,2020-04-29,South,B009,South - Mangalore,Nitin R,Grocery,GRO-035,2,3694.94,2723.57,7389.88,5447.14,1942.74,468.78,1473.96,Card,Wednesday
T011185,2021-07-18,South,B010,South - Mysore,Meera S,Grocery,GRO-019,2,4054.19,2270.5,8108.38,4541.0,3567.38,760.87,2806.51,Card,Sunday
T011186,2020-06-25,North,B005,North - Coimbatore,Divya G,Grocery,GRO-027,1,1445.59,1072.09,1445.59,1072.09,373.5,166.22,207.28,UPI,Thursday
T011187,2019-06-19,North,B007,North - Trichy,Sahana P,Grocery,GRO-026,1,2583.16,1326.74,2583.16,1326.74,1256.42,93.39,1163.03,UPI,Wednesday
T011188,2021-04-23,North,B006,North - Madurai,Karthik V,Grocery,GRO-009,1,936.53,566.4,936.53,566.4,370.13,132.75,237.38,UPI,Friday
T011189,2021-08-09,North,B005,North - Coimbatore,Divya G,Clothing,CLO-040,1,3408.46,1598.5,3408.46,1598.5,1809.96,554.78,1255.18,Cash,Monday
T011190,2020-08-31,South,B009,South - Mangalore,Nitin R,Grocery,GRO-003,1,2113.92,1427.24,2113.92,1427.24,686.68,214.63,472.05,Card,Monday
T011191,2019-11-23,North,B006,North - Madurai,Karthik V,Grocery,GRO-014,2,4098.15,2730.24,8196.3,5460.48,2735.82,1132.24,1603.58,Card,Saturday
T011192,2019-09-21,South,B010,South - Mysore,Meera S,Health & Beauty,HEA-028,2,3833.92,2928.38,7667.84,5856.76,1811.08,1238.95,572.13,UPI,Saturday
T011193,2020-09-06,North,B005,North - Coimbatore,Divya G,Grocery,GRO-037,1,1091.41,807.62,1091.41,807.62,283.79,40.38,243.41,Card,Sunday
T011194,2021-08-31,South,B008,South - Bangalore,Ravi K,Grocery,GRO-002,2,2547.65,1315.82,5095.3,2631.64,2463.66,450.38,2013.28,UPI,Tuesday
T011195,2021-09-16,West,B011,West - Ahmedabad,Kumar S,Home & Kitchen,HOM-001,2,1747.7,1370.15,3495.4,2740.3,755.1,188.08,567.02,Card,Thursday
T011196,2020-09-01,North,B005,North - Coimbatore,Divya G,Toys,TOY-024,1,2801.01,1982.39,2801.01,1982.39,818.62,454.96,363.66,Cash,Tuesday
T011197,2021-06-07,West,B012,West - Mumbai,Vikram J,Grocery,GRO-017,1,480.34,257.06,480.34,257.06,223.28,27.97,195.31,Card,Monday
T011198,2020-12-10,North,B004,North - Chennai,Anil Rao,Toys,TOY-036,1,2171.2,1630.42,2171.2,1630.42,540.78,311.86,228.92,Card,Thursday
T011199,2020-11-28,South,B010,South - Mysore,Meera S,Health & Beauty,HEA-003,1,3524.48,2234.19,3524.48,2234.19,1290.29,323.05,967.24,Card,Saturday
T011200,2020-04-23,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-025,1,722.43,552.55,722.43,552.55,169.88,67.94,101.94,Card,Thursday
T011201,2019-06-21,East,B003,East - Siliguri,Sunita M,Health & Beauty,HEA-048,1,811.8,619.64,811.8,619.64,192.16,72.86,119.3,Card,Friday
T011202,2021-07-30,South,B008,South - Bangalore,Ravi K,Home & Kitchen,HOM-008,1,2414.05,1824.89,2414.05,1824.89,589.16,120.09,469.07,Cash,Friday
T011203,2019-11-02,North,B005,North - Coimbatore,Divya G,Clothing,CLO-016,1,1955.47,1378.25,1955.47,1378.25,577.22,135.17,442.05,NetBanking,Saturday
T011204,2021-06-07,West,B011,West - Ahmedabad,Kumar S,Toys,TOY-030,3,1313.35,677.06,3940.05,2031.18,1908.87,512.23,1396.64,Wallet,Monday
T011205,2019-11-26,East,B001,East - Bhubaneswar,Arun D,Clothing,CLO-039,1,4125.45,2578.87,4125.45,2578.87,1546.58,248.02,1298.56,Wallet,Tuesday
T011206,2019-04-03,North,B006,North - Madurai,Karthik V,Clothing,CLO-031,1,965.0,684.83,965.0,684.83,280.17,138.71,141.46,Cash,Wednesday
T011207,2021-05-26,East,B002,East - Kolkata,Priya N,Health & Beauty,HEA-042,1,840.13,576.52,840.13,576.52,263.61,67.17,196.44,UPI,Wednesday
T011208,2021-06-22,East,B002,East - Kolkata,Priya N,Grocery,GRO-006,1,3794.95,2678.61,3794.95,2678.61,1116.34,463.37,652.97,NetBanking,Tuesday
T011209,2019-11-04,West,B013,West - Pune,Bhavani L,Grocery,GRO-029,1,3377.78,2046.88,3377.78,2046.88,1330.9,428.48,902.42,Card,Monday
T011210,2020-12-07,East,B003,East - Siliguri,Sunita M,Grocery,GRO-019,1,2453.63,1247.17,2453.63,1247.17,1206.46,306.89,899.57,Card,Monday
T011211,2019-05-28,North,B005,North - Coimbatore,Divya G,Grocery,GRO-003,4,379.31,275.52,1517.24,1102.08,415.16,88.34,326.82,Cash,Tuesday
T011212,2020-06-25,North,B007,North - Trichy,Sahana P,Home & Kitchen,HOM-002,2,658.36,378.08,1316.72,756.16,560.56,114.53,446.03,UPI,Thursday
T011213,2020-12-06,South,B008,South - Bangalore,Ravi K,Grocery,GRO-025,1,3904.96,3085.26,3904.96,3085.26,819.7,481.84,337.86,Card,Sunday
T011214,2021-09-11,West,B011,West - Ahmedabad,Kumar S,Toys,TOY-029,5,2273.67,1784.74,11368.35,8923.7,2444.65,2046.62,398.03,Card,Saturday
T011215,2019-08-03,North,B005,North - Coimbatore,Divya G,Grocery,GRO-037,1,3654.11,2078.34,3654.11,2078.34,1575.77,456.12,1119.65,UPI,Saturday
T011216,2021-02-01,South,B010,South - Mysore,Meera S,Electronics,ELE-009,1,8294.42,5956.02,8294.42,5956.02,2338.4,882.77,1455.63,Cash,Monday
T011217,2019-04-24,East,B002,East - Kolkata,Priya N,Home & Kitchen,HOM-044,1,3193.42,2020.19,3193.42,2020.19,1173.23,94.81,1078.42,Card,Wednesday
T011218,2019-02-20,South,B009,South - Mangalore,Nitin R,Home & Kitchen,HOM-031,1,137.17,108.45,137.17,108.45,28.72,35.01,-6.29,Cash,Wednesday
T011219,2020-09-11,South,B010,South - Mysore,Meera S,Grocery,GRO-042,1,1090.73,696.32,1090.73,696.32,394.41,98.7,295.71,Wallet,Friday
T011220,2021-01-26,East,B003,East - Siliguri,Sunita M,Toys,TOY-008,1,3343.87,2293.09,3343.87,2293.09,1050.78,551.5,499.28,Cash,Tuesday
T011221,2021-08-20,West,B012,West - Mumbai,Vikram J,Electronics,ELE-013,1,9316.88,5113.75,9316.88,5113.75,4203.13,1494.56,2708.57,Card,Friday
T011222,2020-10-23,East,B001,East - Bhubaneswar,Arun D,Home & Kitchen,HOM-030,1,1349.11,766.97,1349.11,766.97,582.14,72.89,509.25,Card,Friday
T011223,2019-07-07,West,B011,West - Ahmedabad,Kumar S,Clothing,CLO-015,1,2251.73,1450.82,2251.73,1450.82,800.91,231.86,569.05,Cash,Sunday
T011224,2019-08-07,North,B005,North - Coimbatore,Divya G,Electronics,ELE-029,2,2316.71,1666.99,4633.42,3333.98,1299.44,436.25,863.19,NetBanking,Wednesday
T011225,2019-08-08,East,B003,East - Siliguri,Sunita M,Clothing,CLO-002,1,2487.95,1945.51,2487.95,1945.51,542.44,85.78,456.66,Card,Thursday
T011226,2019-12-17,West,B012,West - Mumbai,Vikram J,Grocery,GRO-003,1,4854.61,3449.36,4854.61,3449.36,1405.25,609.67,795.58,Card,Tuesday
T011227,2021-02-14,East,B002,East - Kolkata,Priya N,Clothing,CLO-032,1,4803.68,2939.89,4803.68,2939.89,1863.79,716.46,1147.33,UPI,Sunday
T011228,2021-01-04,South,B008,South - Bangalore,Ravi K,Grocery,GRO-032,1,4286.24,2779.64,4286.24,2779.64,1506.6,430.19,1076.41,Cash,Monday
T011229,2019-02-26,South,B008,South - Bangalore,Ravi K,Health & Beauty,HEA-025,1,1742.01,1311.97,1742.01,1311.97,430.04,93.4,336.64,UPI,Tuesday
T011230,2021-05-13,West,B012,West - Mumbai,Vikram J,Clothing,CLO-004,1,1951.11,1023.45,1951.11,1023.45,927.66,201.45,726.21,Card,Thursday
T011231,2020-12-08,South,B008,South - Bangalore,Ravi K,Home & Kitchen,HOM-003,2,838.01,592.4,1676.02,1184.8,491.22,115.92,375.3,Card,Tuesday
T011232,2019-04-24,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-030,1,1217.79,658.98,1217.79,658.98,558.81,222.41,336.4,UPI,Wednesday
T011233,2019-03-30,West,B012,West - Mumbai,Vikram J,Grocery,GRO-031,1,828.96,523.7,828.96,523.7,305.26,63.23,242.03,Card,Saturday
T011234,2019-12-03,South,B009,South - Mangalore,Nitin R,Toys,TOY-034,1,3147.7,2386.93,3147.7,2386.93,760.77,223.59,537.18,Card,Tuesday
T011235,2021-02-23,South,B010,South - Mysore,Meera S,Electronics,ELE-027,1,367.57,279.89,367.57,279.89,87.68,54.62,33.06,Card,Tuesday
T011236,2020-07-16,East,B003,East - Siliguri,Sunita M,Home & Kitchen,HOM-040,1,1967.02,1199.35,1967.02,1199.35,767.67,127.28,640.39,Card,Thursday
T011237,2021-01-10,East,B003,East - Siliguri,Sunita M,Grocery,GRO-015,1,1125.88,871.45,1125.88,871.45,254.43,153.36,101.07,Cash,Sunday
T011238,2020-01-17,North,B006,North - Madurai,Karthik V,Grocery,GRO-002,1,475.2,222.64,475.2,222.64,252.56,41.7,210.86,Card,Friday
T011239,2021-01-13,West,B011,West - Ahmedabad,Kumar S,Home & Kitchen,HOM-027,1,2389.25,1875.77,2389.25,1875.77,513.48,174.56,338.92,UPI,Wednesday
T011240,2019-08-09,East,B003,East - Siliguri,Sunita M,Clothing,CLO-050,1,3755.82,2226.63,3755.82,2226.63,1529.19,466.61,1062.58,UPI,Friday
T011241,2020-11-11,West,B011,West - Ahmedabad,Kumar S,Clothing,CLO-002,1,145.98,114.93,145.98,114.93,31.05,67.15,-36.1,Card,Wednesday
T011242,2021-09-08,South,B010,South - Mysore,Meera S,Toys,TOY-021,1,3452.66,1775.2,3452.66,1775.2,1677.46,117.44,1560.02,Card,Wednesday
T011243,2019-07-18,North,B005,North - Coimbatore,Divya G,Toys,TOY-011,3,4055.79,2637.93,12167.37,7913.79,4253.58,988.95,3264.63,Card,Thursday
T011244,2021-08-16,North,B004,North - Chennai,Anil Rao,Home & Kitchen,HOM-050,5,3785.15,2474.35,18925.75,12371.75,6554.0,2022.04,4531.96,Cash,Monday
T011245,2020-02-04,North,B006,North - Madurai,Karthik V,Grocery,GRO-010,1,1662.73,1077.99,1662.73,1077.99,584.74,62.53,522.21,Card,Tuesday
T011246,2021-02-01,East,B001,East - Bhubaneswar,Arun D,Electronics,ELE-042,1,16133.89,7348.25,16133.89,7348.25,8785.64,1902.37,6883.27,Cash,Monday
T011247,2019-07-07,North,B004,North - Chennai,Anil Rao,Electronics,ELE-001,1,19722.68,10501.51,19722.68,10501.51,9221.17,2437.13,6784.04,Card,Sunday
T011248,2021-09-28,North,B005,North - Coimbatore,Divya G,Toys,TOY-047,1,4191.43,2685.79,4191.43,2685.79,1505.64,702.63,803.01,Card,Tuesday
T011249,2020-02-17,East,B002,East - Kolkata,Priya N,Clothing,CLO-006,2,4600.17,3424.74,9200.34,6849.48,2350.86,226.24,2124.62,Card,Monday
T011250,2019-03-13,South,B010,South - Mysore,Meera S,Clothing,CLO-003,1,182.23,89.37,182.23,89.37,92.86,39.77,53.09,Card,Wednesday
T011251,2020-12-30,South,B008,South - Bangalore,Ravi K,Home & Kitchen,HOM-003,1,3192.4,2207.94,3192.4,2207.94,984.46,174.48,809.98,Card,Wednesday
T011252,2021-01-06,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-015,1,606.22,425.73,606.22,425.73,180.49,107.48,73.01,UPI,Wednesday
T011253,2019-04-20,East,B003,East - Siliguri,Sunita M,Grocery,GRO-020,1,3825.8,2105.89,3825.8,2105.89,1719.91,351.41,1368.5,Card,Saturday
T011254,2019-03-26,North,B007,North - Trichy,Sahana P,Health & Beauty,HEA-002,1,3415.89,2635.79,3415.89,2635.79,780.1,607.42,172.68,Wallet,Tuesday
T011255,2019-06-01,North,B007,North - Trichy,Sahana P,Electronics,ELE-019,1,15480.15,9864.92,15480.15,9864.92,5615.23,1314.99,4300.24,UPI,Saturday
T011256,2020-10-05,East,B003,East - Siliguri,Sunita M,Grocery,GRO-017,1,1873.54,1197.05,1873.54,1197.05,676.49,175.49,501.0,Card,Monday
T011257,2021-12-27,North,B005,North - Coimbatore,Divya G,Grocery,GRO-027,1,4534.63,2981.05,4534.63,2981.05,1553.58,327.81,1225.77,Cash,Monday
T011258,2020-04-24,South,B009,South - Mangalore,Nitin R,Electronics,ELE-009,2,15148.87,7423.25,30297.74,14846.5,15451.24,4907.74,10543.5,UPI,Friday
T011259,2019-03-21,South,B008,South - Bangalore,Ravi K,Grocery,GRO-006,1,3752.87,2691.37,3752.87,2691.37,1061.5,661.25,400.25,NetBanking,Thursday
T011260,2019-02-27,East,B003,East - Siliguri,Sunita M,Toys,TOY-050,1,2839.76,1412.94,2839.76,1412.94,1426.82,450.49,976.33,Cash,Wednesday
T011261,2021-05-17,South,B008,South - Bangalore,Ravi K,Grocery,GRO-033,2,2860.41,1876.05,5720.82,3752.1,1968.72,1071.05,897.67,Card,Monday
T011262,2020-07-17,East,B001,East - Bhubaneswar,Arun D,Health & Beauty,HEA-044,1,1650.26,821.93,1650.26,821.93,828.33,130.68,697.65,Card,Friday
T011263,2019-02-26,South,B010,South - Mysore,Meera S,Clothing,CLO-018,1,2605.66,1743.77,2605.66,1743.77,861.89,370.49,491.4,Cash,Tuesday
T011264,2021-11-16,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-043,1,3225.72,1687.51,3225.72,1687.51,1538.21,319.38,1218.83,Cash,Tuesday
T011265,2019-10-07,West,B013,West - Pune,Bhavani L,Home & Kitchen,HOM-004,3,794.94,595.81,2384.82,1787.43,597.39,142.35,455.04,Wallet,Monday
T011266,2021-05-11,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-010,1,3238.9,1869.18,3238.9,1869.18,1369.72,594.83,774.89,Card,Tuesday
T011267,2020-10-06,North,B006,North - Madurai,Karthik V,Grocery,GRO-010,1,3439.8,2037.42,3439.8,2037.42,1402.38,163.21,1239.17,Card,Tuesday
T011268,2021-07-02,South,B008,South - Bangalore,Ravi K,Clothing,CLO-017,2,4805.19,2819.24,9610.38,5638.48,3971.9,1612.73,2359.17,NetBanking,Friday
T011269,2019-09-24,West,B012,West - Mumbai,Vikram J,Clothing,CLO-044,1,1740.72,1382.08,1740.72,1382.08,358.64,61.74,296.9,Cash,Tuesday
T011270,2021-09-28,West,B013,West - Pune,Bhavani L,Grocery,GRO-042,1,4966.12,2353.98,4966.12,2353.98,2612.14,289.03,2323.11,Cash,Tuesday
T011271,2021-01-06,West,B011,West - Ahmedabad,Kumar S,Home & Kitchen,HOM-026,2,3870.3,2704.57,7740.6,5409.14,2331.46,333.39,1998.07,Cash,Wednesday
T011272,2019-03-03,South,B008,South - Bangalore,Ravi K,Grocery,GRO-046,1,3083.12,1601.73,3083.12,1601.73,1481.39,514.05,967.34,UPI,Sunday
T011273,2020-11-10,West,B013,West - Pune,Bhavani L,Clothing,CLO-048,1,2412.84,1638.69,2412.84,1638.69,774.15,348.88,425.27,UPI,Tuesday
T011274,2019-10-02,East,B001,East - Bhubaneswar,Arun D,Toys,TOY-026,1,4144.21,2754.18,4144.21,2754.18,1390.03,486.36,903.67,UPI,Wednesday
T011275,2019-08-11,East,B002,East - Kolkata,Priya N,Grocery,GRO-033,1,3891.25,2781.09,3891.25,2781.09,1110.16,240.59,869.57,Cash,Sunday
T011276,2020-10-08,North,B007,North - Trichy,Sahana P,Grocery,GRO-031,1,876.2,622.33,876.2,622.33,253.87,92.21,161.66,NetBanking,Thursday
T011277,2021-10-30,East,B002,East - Kolkata,Priya N,Home & Kitchen,HOM-018,1,1466.84,1019.89,1466.84,1019.89,446.95,271.52,175.43,Card,Saturday
T011278,2021-05-07,North,B004,North - Chennai,Anil Rao,Grocery,GRO-033,1,4699.82,3503.42,4699.82,3503.42,1196.4,446.57,749.83,Card,Friday
T011279,2021-03-14,East,B002,East - Kolkata,Priya N,Electronics,ELE-036,1,17425.17,8390.43,17425.17,8390.43,9034.74,1516.72,7518.02,NetBanking,Sunday
T011280,2019-07-27,West,B011,West - Ahmedabad,Kumar S,Health & Beauty,HEA-026,1,4116.89,3135.74,4116.89,3135.74,981.15,351.99,629.16,Card,Saturday
T011281,2021-04-23,West,B012,West - Mumbai,Vikram J,Health & Beauty,HEA-024,1,4947.13,2305.39,4947.13,2305.39,2641.74,714.23,1927.51,Card,Friday
T011282,2021-02-11,South,B008,South - Bangalore,Ravi K,Clothing,CLO-043,1,3977.2,3028.36,3977.2,3028.36,948.84,420.65,528.19,Wallet,Thursday
T011283,2020-02-03,East,B001,East - Bhubaneswar,Arun D,Toys,TOY-010,1,545.56,328.56,545.56,328.56,217.0,117.9,99.1,Card,Monday
T011284,2020-07-07,West,B012,West - Mumbai,Vikram J,Home & Kitchen,HOM-015,1,2450.97,1536.94,2450.97,1536.94,914.03,127.85,786.18,Cash,Tuesday
T011285,2021-09-19,West,B012,West - Mumbai,Vikram J,Clothing,CLO-036,3,2037.36,966.8,6112.08,2900.4,3211.68,189.04,3022.64,Card,Sunday
T011286,2019-06-14,South,B010,South - Mysore,Meera S,Grocery,GRO-025,1,3654.28,2622.87,3654.28,2622.87,1031.41,326.73,704.68,UPI,Friday
T011287,2019-02-25,West,B012,West - Mumbai,Vikram J,Toys,TOY-027,1,3699.53,2955.71,3699.53,2955.71,743.82,578.14,165.68,Card,Monday
T011288,2020-06-03,North,B004,North - Chennai,Anil Rao,Clothing,CLO-024,1,3517.08,2693.93,3517.08,2693.93,823.15,133.41,689.74,Card,Wednesday
T011289,2021-11-17,South,B010,South - Mysore,Meera S,Grocery,GRO-037,3,2378.52,1353.7,7135.56,4061.1,3074.46,187.87,2886.59,Card,Wednesday
T011290,2021-05-23,North,B006,North - Madurai,Karthik V,Clothing,CLO-031,1,2244.86,1791.03,2244.86,1791.03,453.83,171.12,282.71,Card,Sunday
T011291,2019-03-25,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-005,1,2417.09,1452.48,2417.09,1452.48,964.61,420.31,544.3,Card,Monday
T011292,2019-09-08,North,B006,North - Madurai,Karthik V,Clothing,CLO-027,1,2390.95,1341.7,2390.95,1341.7,1049.25,272.37,776.88,UPI,Sunday
T011293,2020-04-24,West,B012,West - Mumbai,Vikram J,Home & Kitchen,HOM-014,1,1265.21,587.92,1265.21,587.92,677.29,199.59,477.7,Card,Friday
T011294,2020-05-18,East,B002,East - Kolkata,Priya N,Home & Kitchen,HOM-033,1,2077.29,1533.7,2077.29,1533.7,543.59,277.31,266.28,UPI,Monday
T011295,2021-06-23,North,B005,North - Coimbatore,Divya G,Electronics,ELE-047,2,6509.91,3742.58,13019.82,7485.16,5534.66,1814.19,3720.47,Card,Wednesday
T011296,2019-10-22,West,B011,West - Ahmedabad,Kumar S,Clothing,CLO-025,2,2828.22,1521.83,5656.44,3043.66,2612.78,503.5,2109.28,Card,Tuesday
T011297,2021-06-19,North,B006,North - Madurai,Karthik V,Home & Kitchen,HOM-027,1,487.24,321.82,487.24,321.82,165.42,117.33,48.09,Card,Saturday
T011298,2021-01-18,North,B007,North - Trichy,Sahana P,Grocery,GRO-027,1,241.32,156.21,241.32,156.21,85.11,63.34,21.77,Card,Monday
T011299,2021-07-13,South,B009,South - Mangalore,Nitin R,Home & Kitchen,HOM-013,2,136.23,88.13,272.46,176.26,96.2,66.86,29.34,NetBanking,Tuesday
T011300,2020-10-17,East,B002,East - Kolkata,Priya N,Grocery,GRO-002,1,3271.45,2368.58,3271.45,2368.58,902.87,585.5,317.37,Card,Saturday
T011301,2019-10-31,West,B012,West - Mumbai,Vikram J,Clothing,CLO-006,1,2800.02,2215.1,2800.02,2215.1,584.92,447.46,137.46,UPI,Thursday
T011302,2021-12-17,East,B002,East - Kolkata,Priya N,Toys,TOY-032,1,1711.11,1296.34,1711.11,1296.34,414.77,71.92,342.85,UPI,Friday
T011303,2021-11-25,West,B012,West - Mumbai,Vikram J,Grocery,GRO-027,1,4899.61,3727.62,4899.61,3727.62,1171.99,265.51,906.48,UPI,Thursday
T011304,2019-03-14,West,B011,West - Ahmedabad,Kumar S,Home & Kitchen,HOM-033,1,2869.86,2206.72,2869.86,2206.72,663.14,133.86,529.28,UPI,Thursday
T011305,2020-03-04,West,B012,West - Mumbai,Vikram J,Grocery,GRO-003,1,4227.48,2061.87,4227.48,2061.87,2165.61,533.29,1632.32,NetBanking,Wednesday
T011306,2020-06-03,North,B006,North - Madurai,Karthik V,Health & Beauty,HEA-022,1,4982.45,2399.99,4982.45,2399.99,2582.46,846.47,1735.99,UPI,Wednesday
T011307,2019-09-13,East,B002,East - Kolkata,Priya N,Grocery,GRO-027,1,667.13,344.32,667.13,344.32,322.81,138.29,184.52,Cash,Friday
T011308,2021-03-13,South,B008,South - Bangalore,Ravi K,Grocery,GRO-009,1,4042.33,2915.24,4042.33,2915.24,1127.09,240.86,886.23,Card,Saturday
T011309,2021-08-02,East,B003,East - Siliguri,Sunita M,Home & Kitchen,HOM-019,1,3740.69,2236.24,3740.69,2236.24,1504.45,224.51,1279.94,Card,Monday
T011310,2021-05-13,North,B004,North - Chennai,Anil Rao,Electronics,ELE-048,1,16939.69,7875.03,16939.69,7875.03,9064.66,848.92,8215.74,Wallet,Thursday
T011311,2020-11-29,West,B012,West - Mumbai,Vikram J,Home & Kitchen,HOM-043,1,1974.11,1132.08,1974.11,1132.08,842.03,283.59,558.44,Card,Sunday
T011312,2019-11-27,North,B004,North - Chennai,Anil Rao,Grocery,GRO-018,1,3913.43,2646.7,3913.43,2646.7,1266.73,341.24,925.49,NetBanking,Wednesday
T011313,2019-10-22,East,B001,East - Bhubaneswar,Arun D,Toys,TOY-031,1,4509.61,3086.88,4509.61,3086.88,1422.73,729.8,692.93,Card,Tuesday
T011314,2021-09-21,North,B006,North - Madurai,Karthik V,Grocery,GRO-042,1,2938.65,1552.02,2938.65,1552.02,1386.63,547.03,839.6,UPI,Tuesday
T011315,2021-08-18,East,B002,East - Kolkata,Priya N,Grocery,GRO-036,4,2573.48,1207.38,10293.92,4829.52,5464.4,328.98,5135.42,Card,Wednesday
T011316,2020-04-14,East,B002,East - Kolkata,Priya N,Grocery,GRO-046,1,1994.11,1010.61,1994.11,1010.61,983.5,334.59,648.91,Wallet,Tuesday
T011317,2020-08-09,South,B008,South - Bangalore,Ravi K,Grocery,GRO-019,1,3068.78,1843.48,3068.78,1843.48,1225.3,182.92,1042.38,Cash,Sunday
T011318,2019-02-17,North,B006,North - Madurai,Karthik V,Grocery,GRO-022,1,1132.2,828.81,1132.2,828.81,303.39,110.33,193.06,Card,Sunday
T011319,2021-05-31,South,B010,South - Mysore,Meera S,Home & Kitchen,HOM-015,2,3804.85,2240.67,7609.7,4481.34,3128.36,368.35,2760.01,Wallet,Monday
T011320,2020-04-18,West,B011,West - Ahmedabad,Kumar S,Toys,TOY-016,1,4121.6,2818.12,4121.6,2818.12,1303.48,195.4,1108.08,NetBanking,Saturday
T011321,2019-09-11,East,B002,East - Kolkata,Priya N,Clothing,CLO-019,1,2215.27,1242.41,2215.27,1242.41,972.86,393.25,579.61,Cash,Wednesday
T011322,2019-06-30,West,B011,West - Ahmedabad,Kumar S,Toys,TOY-025,1,1229.95,750.57,1229.95,750.57,479.38,50.84,428.54,UPI,Sunday
T011323,2020-07-27,South,B009,South - Mangalore,Nitin R,Grocery,GRO-046,1,3476.03,2447.67,3476.03,2447.67,1028.36,376.95,651.41,Card,Monday
T011324,2021-03-03,East,B003,East - Siliguri,Sunita M,Electronics,ELE-024,4,18358.4,12740.57,73433.6,50962.28,22471.32,2624.56,19846.76,Card,Wednesday
T011325,2019-04-21,North,B007,North - Trichy,Sahana P,Health & Beauty,HEA-043,1,70.38,47.4,70.38,47.4,22.98,23.39,-0.41,Card,Sunday
T011326,2021-04-18,West,B013,West - Pune,Bhavani L,Clothing,CLO-040,1,1560.7,762.25,1560.7,762.25,798.45,165.56,632.89,Card,Sunday
T011327,2019-02-18,West,B013,West - Pune,Bhavani L,Grocery,GRO-019,1,2005.39,1375.64,2005.39,1375.64,629.75,166.3,463.45,Cash,Monday
T011328,2021-02-01,North,B006,North - Madurai,Karthik V,Health & Beauty,HEA-001,3,664.9,490.85,1994.7,1472.55,522.15,172.53,349.62,Card,Monday
T011329,2021-04-09,South,B010,South - Mysore,Meera S,Home & Kitchen,HOM-012,1,464.63,256.38,464.63,256.38,208.25,77.58,130.67,Card,Friday
T011330,2019-08-18,East,B002,East - Kolkata,Priya N,Electronics,ELE-048,1,20275.05,14434.66,20275.05,14434.66,5840.39,3056.93,2783.46,Card,Sunday
T011331,2019-02-24,West,B011,West - Ahmedabad,Kumar S,Health & Beauty,HEA-026,1,1422.44,646.43,1422.44,646.43,776.01,150.61,625.4,Cash,Sunday
T011332,2020-07-13,West,B012,West - Mumbai,Vikram J,Toys,TOY-008,1,3278.63,1895.46,3278.63,1895.46,1383.17,511.36,871.81,Card,Monday
T011333,2020-07-03,West,B012,West - Mumbai,Vikram J,Electronics,ELE-005,1,24196.06,11222.01,24196.06,11222.01,12974.05,2762.0,10212.05,UPI,Friday
T011334,2021-05-28,North,B005,North - Coimbatore,Divya G,Home & Kitchen,HOM-038,1,4175.92,1973.99,4175.92,1973.99,2201.93,404.74,1797.19,Card,Friday
T011335,2019-09-21,North,B006,North - Madurai,Karthik V,Clothing,CLO-019,1,3919.86,1991.95,3919.86,1991.95,1927.91,696.77,1231.14,NetBanking,Saturday
T011336,2021-12-28,North,B005,North - Coimbatore,Divya G,Health & Beauty,HEA-043,1,4083.9,2897.46,4083.9,2897.46,1186.44,663.29,523.15,Card,Tuesday
T011337,2019-12-04,West,B013,West - Pune,Bhavani L,Home & Kitchen,HOM-002,1,1729.95,1159.52,1729.95,1159.52,570.43,218.63,351.8,Cash,Wednesday
T011338,2020-05-11,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-044,1,3831.07,2993.91,3831.07,2993.91,837.16,675.0,162.16,Card,Monday
